,id,rooms
5653,6840,"(3, 237)"
5654,6840,"(4, 580)"
5655,6840,"(5, 411)"
5656,6840,"(6, 176)"
5657,6840,"(7, 62)"
5658,6840,"(8, 27)"
5659,6840,"(9, 10)"
5660,6840,"(10, 6)"
5661,6840,"(11, 2)"
5662,6840,"(15, 1)"
5663,6840,"(18, 1)"
5664,6851,"(2, 5)"
5665,6851,"(3, 26)"
5666,6851,"(4, 90)"
5667,6851,"(5, 89)"
5668,6851,"(6, 46)"
5669,6851,"(7, 28)"
5670,6851,"(8, 13)"
5671,6851,"(9, 4)"
5672,6851,"(10, 4)"
5673,6851,"(11, 3)"
5674,6852,"(3, 20)"
5675,6852,"(4, 50)"
5676,6852,"(5, 51)"
5677,6852,"(6, 31)"
5678,6852,"(7, 22)"
5679,6852,"(8, 10)"
5680,6852,"(9, 2)"
5681,6852,"(10, 3)"
5682,6853,"(2, 14)"
5683,6853,"(3, 122)"
5684,6853,"(4, 327)"
5685,6853,"(5, 173)"
5686,6853,"(6, 55)"
5687,6853,"(7, 8)"
5688,6853,"(8, 5)"
5689,6853,"(9, 1)"
5690,6853,"(10, 1)"
5691,6853,"(11, 2)"
5692,6853,"(42, 1)"
5693,6854,"(1, 2)"
5694,6854,"(2, 24)"
5695,6854,"(3, 206)"
5696,6854,"(4, 686)"
5697,6854,"(5, 229)"
5698,6854,"(6, 64)"
5699,6854,"(7, 24)"
5700,6854,"(8, 11)"
5701,6854,"(9, 3)"
5702,6854,"(10, 2)"
5703,6854,"(14, 1)"
5704,6855,"(2, 10)"
5705,6855,"(3, 60)"
5706,6855,"(4, 138)"
5707,6855,"(5, 96)"
5708,6855,"(6, 77)"
5709,6855,"(7, 36)"
5710,6855,"(8, 23)"
5711,6855,"(9, 7)"
5712,6855,"(10, 8)"
5713,6855,"(11, 1)"
5714,6855,"(13, 1)"
5715,6855,"(14, 1)"
5716,6855,"(16, 1)"
5717,6857,"(1, 12)"
5718,6857,"(2, 38)"
5719,6857,"(3, 237)"
5720,6857,"(4, 790)"
5721,6857,"(5, 499)"
5722,6857,"(6, 222)"
5723,6857,"(7, 82)"
5724,6857,"(8, 39)"
5725,6857,"(9, 9)"
5726,6857,"(11, 9)"
5727,6857,"(12, 1)"
5728,6857,"(13, 4)"
5729,6857,"(15, 1)"
5730,6862,"(1, 1)"
5731,6862,"(2, 6)"
5732,6862,"(3, 67)"
5733,6862,"(4, 118)"
5734,6862,"(5, 116)"
5735,6862,"(6, 85)"
5736,6862,"(7, 48)"
5737,6862,"(8, 25)"
5738,6862,"(9, 9)"
5739,6862,"(10, 5)"
5740,6862,"(11, 3)"
5741,6862,"(13, 2)"
5742,6870,"(1, 10)"
5743,6870,"(2, 44)"
5744,6870,"(3, 194)"
5745,6870,"(4, 394)"
5746,6870,"(5, 357)"
5747,6870,"(6, 197)"
5748,6870,"(7, 123)"
5749,6870,"(8, 68)"
5750,6870,"(9, 19)"
5751,6870,"(10, 14)"
5752,6870,"(11, 10)"
5753,6870,"(12, 2)"
5754,6870,"(13, 1)"
5755,6870,"(15, 1)"
5756,6880,"(1, 3)"
5757,6880,"(2, 42)"
5758,6880,"(3, 314)"
5759,6880,"(4, 692)"
5760,6880,"(5, 459)"
5761,6880,"(6, 294)"
5762,6880,"(7, 164)"
5763,6880,"(8, 71)"
5764,6880,"(9, 31)"
5765,6880,"(10, 12)"
5766,6880,"(11, 2)"
5767,6880,"(12, 2)"
5768,6880,"(13, 1)"
5769,6880,"(19, 1)"
5770,6880,"(22, 1)"
5771,6893,"(1, 3)"
5772,6893,"(2, 42)"
5773,6893,"(3, 602)"
5774,6893,"(4, 809)"
5775,6893,"(5, 286)"
5776,6893,"(6, 93)"
5777,6893,"(7, 51)"
5778,6893,"(8, 32)"
5779,6893,"(9, 10)"
5780,6893,"(10, 5)"
5781,6893,"(11, 3)"
5782,6893,"(12, 1)"
5783,6893,"(15, 2)"
5784,6900,"(1, 5)"
5785,6900,"(2, 98)"
5786,6900,"(3, 491)"
5787,6900,"(4, 838)"
5788,6900,"(5, 699)"
5789,6900,"(6, 446)"
5790,6900,"(7, 288)"
5791,6900,"(8, 151)"
5792,6900,"(9, 65)"
5793,6900,"(10, 27)"
5794,6900,"(11, 15)"
5795,6900,"(12, 8)"
5796,6900,"(13, 3)"
5797,6900,"(14, 2)"
5798,6900,"(16, 2)"
5799,6920,"(1, 2)"
5800,6920,"(2, 74)"
5801,6920,"(3, 270)"
5802,6920,"(4, 508)"
5803,6920,"(5, 420)"
5804,6920,"(6, 314)"
5805,6920,"(7, 172)"
5806,6920,"(8, 97)"
5807,6920,"(9, 59)"
5808,6920,"(10, 21)"
5809,6920,"(11, 15)"
5810,6920,"(12, 4)"
5811,6920,"(14, 2)"
5812,6920,"(16, 1)"
5813,6920,"(17, 1)"
5814,6920,"(19, 1)"
5815,6920,"(41, 1)"
5816,6933,"(1, 5)"
5817,6933,"(2, 54)"
5818,6933,"(3, 149)"
5819,6933,"(4, 261)"
5820,6933,"(5, 284)"
5821,6933,"(6, 233)"
5822,6933,"(7, 114)"
5823,6933,"(8, 47)"
5824,6933,"(9, 30)"
5825,6933,"(10, 18)"
5826,6933,"(11, 6)"
5827,6933,"(12, 2)"
5828,6933,"(13, 2)"
5829,6933,"(15, 1)"
5830,6940,"(2, 6)"
5831,6940,"(3, 61)"
5832,6940,"(4, 132)"
5833,6940,"(5, 118)"
5834,6940,"(6, 80)"
5835,6940,"(7, 42)"
5836,6940,"(8, 28)"
5837,6940,"(9, 11)"
5838,6940,"(10, 3)"
5839,6940,"(12, 2)"
5840,6940,"(16, 1)"
5841,6950,"(1, 11)"
5842,6950,"(2, 123)"
5843,6950,"(3, 816)"
5844,6950,"(4, 1949)"
5845,6950,"(5, 1272)"
5846,6950,"(6, 657)"
5847,6950,"(7, 309)"
5848,6950,"(8, 131)"
5849,6950,"(9, 51)"
5850,6950,"(10, 26)"
5851,6950,"(11, 15)"
5852,6950,"(12, 5)"
5853,6950,"(13, 3)"
5854,6960,"(1, 1)"
5855,6960,"(2, 56)"
5856,6960,"(3, 476)"
5857,6960,"(4, 1448)"
5858,6960,"(5, 636)"
5859,6960,"(6, 233)"
5860,6960,"(7, 66)"
5861,6960,"(8, 25)"
5862,6960,"(9, 8)"
5863,6960,"(10, 6)"
5864,6960,"(11, 1)"
5865,6960,"(12, 4)"
5866,6960,"(14, 1)"
5867,6960,"(33, 1)"
5868,6960,"(37, 1)"
5869,6971,"(2, 11)"
5870,6971,"(3, 83)"
5871,6971,"(4, 183)"
5872,6971,"(5, 162)"
5873,6971,"(6, 137)"
5874,6971,"(7, 83)"
5875,6971,"(8, 56)"
5876,6971,"(9, 25)"
5877,6971,"(10, 13)"
5878,6971,"(11, 5)"
5879,6971,"(12, 1)"
5880,6973,"(1, 3)"
5881,6973,"(2, 6)"
5882,6973,"(3, 56)"
5883,6973,"(4, 73)"
5884,6973,"(5, 65)"
5885,6973,"(6, 62)"
5886,6973,"(7, 33)"
5887,6973,"(8, 18)"
5888,6973,"(9, 3)"
5889,6973,"(10, 6)"
5890,6973,"(13, 1)"
5891,6973,"(20, 1)"
5892,6980,"(1, 2)"
5893,6980,"(2, 19)"
5894,6980,"(3, 79)"
5895,6980,"(4, 159)"
5896,6980,"(5, 121)"
5897,6980,"(6, 82)"
5898,6980,"(7, 43)"
5899,6980,"(8, 27)"
5900,6980,"(9, 18)"
5901,6980,"(10, 5)"
5902,6980,"(11, 2)"
5903,6980,"(12, 1)"
5904,6980,"(13, 1)"
5905,6980,"(14, 1)"
5906,6980,"(15, 1)"
5907,6990,"(1, 9)"
5908,6990,"(2, 76)"
5909,6990,"(3, 480)"
5910,6990,"(4, 1152)"
5911,6990,"(5, 558)"
5912,6990,"(6, 243)"
5913,6990,"(7, 135)"
5914,6990,"(8, 119)"
5915,6990,"(9, 32)"
5916,6990,"(10, 17)"
5917,6990,"(11, 7)"
5918,6990,"(12, 6)"
5919,6990,"(13, 5)"
5920,6990,"(14, 4)"
5921,6990,"(15, 3)"
5922,6990,"(20, 1)"
5923,6990,"(73, 1)"
5924,7000,"(1, 49)"
5925,7000,"(2, 265)"
5926,7000,"(3, 1000)"
5927,7000,"(4, 2523)"
5928,7000,"(5, 2272)"
5929,7000,"(6, 1482)"
5930,7000,"(7, 495)"
5931,7000,"(8, 192)"
5932,7000,"(9, 56)"
5933,7000,"(10, 39)"
5934,7000,"(11, 14)"
5935,7000,"(12, 1)"
5936,7000,"(13, 2)"
5937,7000,"(14, 1)"
5938,7000,"(15, 2)"
5939,7000,"(17, 1)"
5940,7000,"(73, 1)"
5941,7080,"(1, 11)"
5942,7080,"(2, 173)"
5943,7080,"(3, 610)"
5944,7080,"(4, 970)"
5945,7080,"(5, 666)"
5946,7080,"(6, 351)"
5947,7080,"(7, 163)"
5948,7080,"(8, 56)"
5949,7080,"(9, 26)"
5950,7080,"(10, 12)"
5951,7080,"(11, 6)"
5952,7080,"(12, 3)"
5953,7080,"(13, 3)"
5954,7080,"(14, 1)"
5955,7080,"(17, 1)"
5956,7100,"(1, 25)"
5957,7100,"(2, 318)"
5958,7100,"(3, 1055)"
5959,7100,"(4, 2245)"
5960,7100,"(5, 2253)"
5961,7100,"(6, 1341)"
5962,7100,"(7, 546)"
5963,7100,"(8, 184)"
5964,7100,"(9, 74)"
5965,7100,"(10, 36)"
5966,7100,"(11, 14)"
5967,7100,"(12, 12)"
5968,7100,"(13, 3)"
5969,7100,"(14, 1)"
5970,7100,"(15, 2)"
5971,7100,"(20, 1)"
5972,7100,"(21, 1)"
5973,7120,"(1, 2)"
5974,7120,"(2, 26)"
5975,7120,"(3, 196)"
5976,7120,"(4, 568)"
5977,7120,"(5, 628)"
5978,7120,"(6, 451)"
5979,7120,"(7, 175)"
5980,7120,"(8, 73)"
5981,7120,"(9, 22)"
5982,7120,"(10, 8)"
5983,7120,"(11, 3)"
5984,7120,"(12, 3)"
5985,7120,"(13, 1)"
5986,7120,"(172, 1)"
5987,7130,"(1, 11)"
5988,7130,"(2, 147)"
5989,7130,"(3, 782)"
5990,7130,"(4, 1182)"
5991,7130,"(5, 684)"
5992,7130,"(6, 329)"
5993,7130,"(7, 171)"
5994,7130,"(8, 74)"
5995,7130,"(9, 25)"
5996,7130,"(10, 9)"
5997,7130,"(11, 7)"
5998,7130,"(12, 2)"
5999,7130,"(14, 1)"
6000,7130,"(15, 2)"
6001,7130,"(17, 1)"
6002,7130,"(50, 1)"
6003,7140,"(2, 16)"
6004,7140,"(3, 73)"
6005,7140,"(4, 129)"
6006,7140,"(5, 121)"
6007,7140,"(6, 85)"
6008,7140,"(7, 39)"
6009,7140,"(8, 24)"
6010,7140,"(9, 13)"
6011,7140,"(10, 5)"
6012,7140,"(11, 2)"
6013,7140,"(12, 1)"
6014,7150,"(2, 2)"
6015,7150,"(3, 43)"
6016,7150,"(4, 125)"
6017,7150,"(5, 81)"
6018,7150,"(6, 72)"
6019,7150,"(7, 17)"
6020,7150,"(8, 18)"
6021,7150,"(9, 5)"
6022,7150,"(11, 1)"
6023,7150,"(13, 1)"
6024,7160,"(1, 2)"
6025,7160,"(2, 29)"
6026,7160,"(3, 163)"
6027,7160,"(4, 314)"
6028,7160,"(5, 263)"
6029,7160,"(6, 248)"
6030,7160,"(7, 100)"
6031,7160,"(8, 51)"
6032,7160,"(9, 26)"
6033,7160,"(10, 12)"
6034,7160,"(11, 1)"
6035,7160,"(12, 1)"
6036,7160,"(14, 1)"
6037,7160,"(33, 1)"
6038,7171,"(2, 10)"
6039,7171,"(3, 56)"
6040,7171,"(4, 134)"
6041,7171,"(5, 112)"
6042,7171,"(6, 79)"
6043,7171,"(7, 42)"
6044,7171,"(8, 19)"
6045,7171,"(9, 7)"
6046,7171,"(10, 8)"
6047,7171,"(11, 3)"
6048,7171,"(12, 2)"
6049,7171,"(13, 1)"
6050,7173,"(2, 2)"
6051,7173,"(3, 32)"
6052,7173,"(4, 73)"
6053,7173,"(5, 64)"
6054,7173,"(6, 37)"
6055,7173,"(7, 28)"
6056,7173,"(8, 21)"
6057,7173,"(9, 3)"
6058,7173,"(10, 1)"
6059,7173,"(11, 2)"
6060,7182,"(2, 16)"
6061,7182,"(3, 86)"
6062,7182,"(4, 179)"
6063,7182,"(5, 246)"
6064,7182,"(6, 134)"
6065,7182,"(7, 66)"
6066,7182,"(8, 26)"
6067,7182,"(9, 15)"
6068,7182,"(10, 6)"
6069,7182,"(11, 5)"
6070,7182,"(13, 1)"
6071,7182,"(14, 1)"
6072,7182,"(42, 1)"
6073,7183,"(1, 1)"
6074,7183,"(2, 5)"
6075,7183,"(3, 38)"
6076,7183,"(4, 76)"
6077,7183,"(5, 71)"
6078,7183,"(6, 57)"
6079,7183,"(7, 27)"
6080,7183,"(8, 24)"
6081,7183,"(9, 10)"
6082,7183,"(10, 5)"
6083,7183,"(11, 2)"
6084,7183,"(12, 2)"
6085,7183,"(22, 1)"
6086,7184,"(2, 44)"
6087,7184,"(3, 15)"
6088,7184,"(4, 117)"
6089,7184,"(5, 68)"
6090,7184,"(6, 38)"
6091,7184,"(7, 22)"
6092,7184,"(8, 12)"
6093,7184,"(9, 2)"
6094,7184,"(10, 3)"
6095,7184,"(11, 1)"
6096,7184,"(18, 1)"
6097,7190,"(2, 18)"
6098,7190,"(3, 436)"
6099,7190,"(4, 605)"
6100,7190,"(5, 520)"
6101,7190,"(6, 303)"
6102,7190,"(7, 102)"
6103,7190,"(8, 44)"
6104,7190,"(9, 12)"
6105,7190,"(10, 6)"
6106,7190,"(11, 4)"
6107,7190,"(12, 4)"
6108,7200,"(1, 12)"
6109,7200,"(2, 85)"
6110,7200,"(3, 395)"
6111,7200,"(4, 792)"
6112,7200,"(5, 751)"
6113,7200,"(6, 522)"
6114,7200,"(7, 193)"
6115,7200,"(8, 83)"
6116,7200,"(9, 32)"
6117,7200,"(10, 13)"
6118,7200,"(11, 4)"
6119,7200,"(12, 3)"
6120,7200,"(13, 2)"
6121,7200,"(14, 1)"
6122,7200,"(16, 2)"
6123,7200,"(18, 1)"
6124,7250,"(1, 3)"
6125,7250,"(2, 20)"
6126,7250,"(3, 56)"
6127,7250,"(4, 114)"
6128,7250,"(5, 144)"
6129,7250,"(6, 86)"
6130,7250,"(7, 45)"
6131,7250,"(8, 30)"
6132,7250,"(9, 7)"
6133,7250,"(10, 3)"
6134,7250,"(11, 2)"
6135,7250,"(13, 1)"
6136,7260,"(1, 4)"
6137,7260,"(2, 25)"
6138,7260,"(3, 95)"
6139,7260,"(4, 148)"
6140,7260,"(5, 146)"
6141,7260,"(6, 72)"
6142,7260,"(7, 40)"
6143,7260,"(8, 26)"
6144,7260,"(9, 9)"
6145,7260,"(10, 2)"
6146,7270,"(3, 32)"
6147,7270,"(4, 32)"
6148,7270,"(5, 30)"
6149,7270,"(6, 15)"
6150,7270,"(7, 7)"
6151,7270,"(8, 3)"
6152,7270,"(9, 4)"
6153,7270,"(10, 1)"
6154,7280,"(1, 1)"
6155,7280,"(2, 5)"
6156,7280,"(3, 54)"
6157,7280,"(4, 131)"
6158,7280,"(5, 97)"
6159,7280,"(6, 77)"
6160,7280,"(7, 29)"
6161,7280,"(8, 19)"
6162,7280,"(9, 11)"
6163,7280,"(10, 4)"
6164,7280,"(11, 1)"
6165,7280,"(12, 2)"
6166,7280,"(13, 1)"
6167,7300,"(1, 4)"
6168,7300,"(2, 29)"
6169,7300,"(3, 140)"
6170,7300,"(4, 308)"
6171,7300,"(5, 385)"
6172,7300,"(6, 242)"
6173,7300,"(7, 114)"
6174,7300,"(8, 59)"
6175,7300,"(9, 30)"
6176,7300,"(10, 12)"
6177,7300,"(11, 11)"
6178,7300,"(12, 1)"
6179,7300,"(13, 1)"
6180,7300,"(17, 1)"
6181,7300,"(18, 1)"
6182,7321,"(2, 19)"
6183,7321,"(3, 61)"
6184,7321,"(4, 97)"
6185,7321,"(5, 95)"
6186,7321,"(6, 65)"
6187,7321,"(7, 29)"
6188,7321,"(8, 14)"
6189,7321,"(9, 8)"
6190,7321,"(10, 1)"
6191,7321,"(11, 1)"
6192,7321,"(12, 2)"
6193,7321,"(35, 1)"
6194,7323,"(1, 8)"
6195,7323,"(2, 90)"
6196,7323,"(3, 381)"
6197,7323,"(4, 733)"
6198,7323,"(5, 633)"
6199,7323,"(6, 461)"
6200,7323,"(7, 200)"
6201,7323,"(8, 106)"
6202,7323,"(9, 33)"
6203,7323,"(10, 17)"
6204,7323,"(11, 11)"
6205,7323,"(12, 12)"
6206,7323,"(13, 4)"
6207,7323,"(14, 1)"
6208,7323,"(15, 1)"
6209,7323,"(19, 1)"
6210,7330,"(1, 5)"
6211,7330,"(2, 64)"
6212,7330,"(3, 317)"
6213,7330,"(4, 516)"
6214,7330,"(5, 533)"
6215,7330,"(6, 320)"
6216,7330,"(7, 134)"
6217,7330,"(8, 50)"
6218,7330,"(9, 21)"
6219,7330,"(10, 14)"
6220,7330,"(11, 1)"
6221,7330,"(12, 2)"
6222,7330,"(14, 1)"
6223,7330,"(19, 1)"
6224,7361,"(1, 3)"
6225,7361,"(2, 27)"
6226,7361,"(3, 100)"
6227,7361,"(4, 177)"
6228,7361,"(5, 206)"
6229,7361,"(6, 143)"
6230,7361,"(7, 63)"
6231,7361,"(8, 19)"
6232,7361,"(9, 16)"
6233,7361,"(10, 13)"
6234,7361,"(11, 3)"
6235,7361,"(12, 2)"
6236,7361,"(13, 1)"
6237,7362,"(1, 1)"
6238,7362,"(2, 14)"
6239,7362,"(3, 40)"
6240,7362,"(4, 65)"
6241,7362,"(5, 43)"
6242,7362,"(6, 32)"
6243,7362,"(7, 13)"
6244,7362,"(8, 7)"
6245,7362,"(9, 3)"
6246,7362,"(10, 1)"
6247,7362,"(13, 1)"
6248,7400,"(1, 37)"
6249,7400,"(2, 404)"
6250,7400,"(3, 1279)"
6251,7400,"(4, 2280)"
6252,7400,"(5, 2251)"
6253,7400,"(6, 1771)"
6254,7400,"(7, 745)"
6255,7400,"(8, 293)"
6256,7400,"(9, 117)"
6257,7400,"(10, 49)"
6258,7400,"(11, 26)"
6259,7400,"(12, 6)"
6260,7400,"(13, 1)"
6261,7400,"(14, 2)"
6262,7400,"(15, 3)"
6263,7400,"(16, 1)"
6264,7400,"(18, 2)"
6265,7430,"(1, 1)"
6266,7430,"(2, 118)"
6267,7430,"(3, 373)"
6268,7430,"(4, 766)"
6269,7430,"(5, 786)"
6270,7430,"(6, 697)"
6271,7430,"(7, 280)"
6272,7430,"(8, 95)"
6273,7430,"(9, 36)"
6274,7430,"(10, 20)"
6275,7430,"(11, 6)"
6276,7430,"(12, 5)"
6277,7430,"(13, 1)"
6278,7441,"(1, 1)"
6279,7441,"(2, 25)"
6280,7441,"(3, 149)"
6281,7441,"(4, 239)"
6282,7441,"(5, 222)"
6283,7441,"(6, 160)"
6284,7441,"(7, 103)"
6285,7441,"(8, 51)"
6286,7441,"(9, 19)"
6287,7441,"(10, 5)"
6288,7441,"(11, 1)"
6289,7441,"(12, 2)"
6290,7441,"(14, 1)"
6291,7441,"(15, 1)"
6292,7442,"(1, 1)"
6293,7442,"(2, 12)"
6294,7442,"(3, 110)"
6295,7442,"(4, 190)"
6296,7442,"(5, 141)"
6297,7442,"(6, 108)"
6298,7442,"(7, 54)"
6299,7442,"(8, 16)"
6300,7442,"(9, 7)"
6301,7442,"(10, 3)"
6302,7442,"(11, 2)"
6303,7442,"(12, 2)"
6304,7442,"(14, 2)"
6305,7451,"(1, 3)"
6306,7451,"(2, 47)"
6307,7451,"(3, 194)"
6308,7451,"(4, 382)"
6309,7451,"(5, 345)"
6310,7451,"(6, 279)"
6311,7451,"(7, 110)"
6312,7451,"(8, 41)"
6313,7451,"(9, 17)"
6314,7451,"(10, 8)"
6315,7451,"(11, 1)"
6316,7451,"(12, 1)"
6317,7451,"(14, 1)"
6318,7451,"(15, 1)"
6319,7470,"(1, 4)"
6320,7470,"(2, 65)"
6321,7470,"(3, 241)"
6322,7470,"(4, 454)"
6323,7470,"(5, 402)"
6324,7470,"(6, 244)"
6325,7470,"(7, 115)"
6326,7470,"(8, 54)"
6327,7470,"(9, 18)"
6328,7470,"(10, 4)"
6329,7470,"(11, 3)"
6330,7470,"(12, 1)"
6331,7470,"(13, 1)"
6332,7480,"(1, 1)"
6333,7480,"(2, 51)"
6334,7480,"(3, 154)"
6335,7480,"(4, 361)"
6336,7480,"(5, 367)"
6337,7480,"(6, 275)"
6338,7480,"(7, 137)"
6339,7480,"(8, 63)"
6340,7480,"(9, 20)"
6341,7480,"(10, 12)"
6342,7480,"(11, 5)"
6343,7480,"(12, 1)"
6344,7480,"(14, 2)"
6345,7480,"(54, 1)"
6346,7490,"(1, 2)"
6347,7490,"(2, 20)"
6348,7490,"(3, 116)"
6349,7490,"(4, 278)"
6350,7490,"(5, 275)"
6351,7490,"(6, 212)"
6352,7490,"(7, 116)"
6353,7490,"(8, 48)"
6354,7490,"(9, 25)"
6355,7490,"(10, 6)"
6356,7490,"(11, 3)"
6357,7490,"(13, 1)"
6358,7490,"(15, 1)"
6359,7500,"(1, 64)"
6360,7500,"(2, 156)"
6361,7500,"(3, 1049)"
6362,7500,"(4, 2473)"
6363,7500,"(5, 2009)"
6364,7500,"(6, 1692)"
6365,7500,"(7, 597)"
6366,7500,"(8, 244)"
6367,7500,"(9, 61)"
6368,7500,"(10, 25)"
6369,7500,"(11, 15)"
6370,7500,"(12, 8)"
6371,7500,"(13, 6)"
6372,7500,"(14, 4)"
6373,7500,"(17, 1)"
6374,7540,"(1, 1)"
6375,7540,"(2, 13)"
6376,7540,"(3, 71)"
6377,7540,"(4, 149)"
6378,7540,"(5, 115)"
6379,7540,"(6, 89)"
6380,7540,"(7, 48)"
6381,7540,"(8, 21)"
6382,7540,"(9, 15)"
6383,7540,"(10, 4)"
6384,7540,"(11, 2)"
6385,7540,"(12, 1)"
6386,7550,"(2, 8)"
6387,7550,"(3, 34)"
6388,7550,"(4, 101)"
6389,7550,"(5, 95)"
6390,7550,"(6, 85)"
6391,7550,"(7, 35)"
6392,7550,"(8, 23)"
6393,7550,"(9, 9)"
6394,7550,"(10, 3)"
6395,7550,"(11, 1)"
6396,7560,"(2, 7)"
6397,7560,"(3, 57)"
6398,7560,"(4, 116)"
6399,7560,"(5, 120)"
6400,7560,"(6, 71)"
6401,7560,"(7, 34)"
6402,7560,"(8, 23)"
6403,7560,"(9, 8)"
6404,7560,"(10, 2)"
6405,7560,"(11, 1)"
6406,7560,"(13, 2)"
6407,7560,"(16, 1)"
6408,7570,"(1, 2)"
6409,7570,"(2, 21)"
6410,7570,"(3, 117)"
6411,7570,"(4, 236)"
6412,7570,"(5, 157)"
6413,7570,"(6, 88)"
6414,7570,"(7, 47)"
6415,7570,"(8, 23)"
6416,7570,"(9, 17)"
6417,7570,"(10, 3)"
6418,7570,"(11, 2)"
6419,7570,"(12, 1)"
6420,7570,"(13, 1)"
6421,7600,"(1, 10)"
6422,7600,"(2, 89)"
6423,7600,"(3, 522)"
6424,7600,"(4, 1107)"
6425,7600,"(5, 884)"
6426,7600,"(6, 470)"
6427,7600,"(7, 242)"
6428,7600,"(8, 106)"
6429,7600,"(9, 46)"
6430,7600,"(10, 23)"
6431,7600,"(11, 12)"
6432,7600,"(12, 3)"
6433,7600,"(13, 2)"
6434,7600,"(14, 2)"
6435,7600,"(15, 2)"
6436,7600,"(53, 1)"
6437,7620,"(1, 14)"
6438,7620,"(2, 250)"
6439,7620,"(3, 550)"
6440,7620,"(4, 1169)"
6441,7620,"(5, 769)"
6442,7620,"(6, 480)"
6443,7620,"(7, 297)"
6444,7620,"(8, 148)"
6445,7620,"(9, 53)"
6446,7620,"(10, 27)"
6447,7620,"(11, 9)"
6448,7620,"(12, 6)"
6449,7620,"(13, 3)"
6450,7620,"(14, 3)"
6451,7620,"(16, 1)"
6452,7620,"(18, 1)"
6453,7650,"(2, 9)"
6454,7650,"(3, 42)"
6455,7650,"(4, 87)"
6456,7650,"(5, 63)"
6457,7650,"(6, 43)"
6458,7650,"(7, 24)"
6459,7650,"(8, 22)"
6460,7650,"(9, 4)"
6461,7650,"(10, 7)"
6462,7650,"(11, 1)"
6463,7650,"(16, 1)"
6464,7660,"(2, 9)"
6465,7660,"(3, 71)"
6466,7660,"(4, 86)"
6467,7660,"(5, 80)"
6468,7660,"(6, 70)"
6469,7660,"(7, 37)"
6470,7660,"(8, 14)"
6471,7660,"(9, 8)"
6472,7660,"(10, 3)"
6473,7660,"(11, 1)"
6474,7673,"(1, 1)"
6475,7673,"(2, 13)"
6476,7673,"(3, 157)"
6477,7673,"(4, 515)"
6478,7673,"(5, 376)"
6479,7673,"(6, 121)"
6480,7673,"(7, 49)"
6481,7673,"(8, 19)"
6482,7673,"(9, 9)"
6483,7673,"(10, 6)"
6484,7673,"(11, 3)"
6485,7673,"(12, 4)"
6486,7673,"(14, 1)"
6487,7680,"(1, 5)"
6488,7680,"(2, 32)"
6489,7680,"(3, 98)"
6490,7680,"(4, 173)"
6491,7680,"(5, 121)"
6492,7680,"(6, 75)"
6493,7680,"(7, 29)"
6494,7680,"(8, 10)"
6495,7680,"(9, 2)"
6496,7680,"(10, 2)"
6497,7680,"(11, 1)"
6498,7680,"(15, 1)"
6499,7680,"(36, 1)"
6500,7700,"(1, 18)"
6501,7700,"(2, 202)"
6502,7700,"(3, 1057)"
6503,7700,"(4, 2040)"
6504,7700,"(5, 1568)"
6505,7700,"(6, 921)"
6506,7700,"(7, 489)"
6507,7700,"(8, 199)"
6508,7700,"(9, 77)"
6509,7700,"(10, 57)"
6510,7700,"(11, 18)"
6511,7700,"(12, 9)"
6512,7700,"(13, 4)"
6513,7700,"(14, 3)"
6514,7700,"(15, 1)"
6515,7700,"(20, 1)"
6516,7700,"(21, 1)"
6517,7700,"(25, 1)"
6518,7700,"(98, 1)"
6519,7730,"(1, 15)"
6520,7730,"(2, 36)"
6521,7730,"(3, 202)"
6522,7730,"(4, 284)"
6523,7730,"(5, 212)"
6524,7730,"(6, 122)"
6525,7730,"(7, 58)"
6526,7730,"(8, 22)"
6527,7730,"(9, 11)"
6528,7730,"(10, 2)"
6529,7730,"(11, 2)"
6530,7730,"(12, 1)"
6531,7741,"(1, 3)"
6532,7741,"(2, 20)"
6533,7741,"(3, 94)"
6534,7741,"(4, 164)"
6535,7741,"(5, 109)"
6536,7741,"(6, 57)"
6537,7741,"(7, 29)"
6538,7741,"(8, 16)"
6539,7741,"(9, 7)"
6540,7741,"(10, 4)"
6541,7742,"(1, 1)"
6542,7742,"(2, 16)"
6543,7742,"(3, 71)"
6544,7742,"(4, 95)"
6545,7742,"(5, 77)"
6546,7742,"(6, 31)"
6547,7742,"(7, 23)"
6548,7742,"(8, 7)"
6549,7742,"(9, 4)"
6550,7742,"(10, 2)"
6551,7742,"(12, 2)"
6552,7752,"(1, 1)"
6553,7752,"(2, 50)"
6554,7752,"(3, 262)"
6555,7752,"(4, 462)"
6556,7752,"(5, 321)"
6557,7752,"(6, 180)"
6558,7752,"(7, 117)"
6559,7752,"(8, 65)"
6560,7752,"(9, 27)"
6561,7752,"(10, 14)"
6562,7752,"(11, 8)"
6563,7752,"(12, 2)"
6564,7752,"(15, 2)"
6565,7755,"(1, 2)"
6566,7755,"(2, 14)"
6567,7755,"(3, 135)"
6568,7755,"(4, 206)"
6569,7755,"(5, 167)"
6570,7755,"(6, 124)"
6571,7755,"(7, 63)"
6572,7755,"(8, 44)"
6573,7755,"(9, 18)"
6574,7755,"(10, 11)"
6575,7755,"(11, 3)"
6576,7755,"(12, 1)"
6577,7755,"(14, 1)"
6578,7755,"(15, 1)"
6579,7760,"(1, 7)"
6580,7760,"(2, 56)"
6581,7760,"(3, 313)"
6582,7760,"(4, 565)"
6583,7760,"(5, 293)"
